"page_url","page_path","clicks","impressions","in_legacy_inventory","legacy_candidate_count","legacy_example","priority","reason","target_url","recommended_action"
"https://dave-blake.com/fashion-week-1/2018/5/26/camilla-marc-resort-2019-backstage-ft-georgia-fowler-charlee-fraser","/fashion-week-1/2018/5/26/camilla-marc-resort-2019-backstage-ft-georgia-fowler-charlee-fraser","0","6","0","0","","P3","not_in_inventory","https://www.dave-blake.com/fashion-week-1/2018/5/26/camilla-marc-resort-2019-backstage-ft-georgia-fowler-charlee-fraser","recover_or_map_redirect"
"https://dave-blake.com/fashion-week-1/tag/Charlee+Fraser","/fashion-week-1/tag/Charlee+Fraser","0","5","0","0","","P3","not_in_inventory","https://www.dave-blake.com/fashion-week-1/tag/Charlee+Fraser","recover_or_map_redirect"
"https://dave-blake.com/fashion-week-1/tag/Lucy+Markovic","/fashion-week-1/tag/Lucy+Markovic","0","32","0","0","","P3","not_in_inventory","https://www.dave-blake.com/fashion-week-1/tag/Lucy+Markovic","recover_or_map_redirect"
"https://dave-blake.com/fashion-week-1/tag/Roberta+Pecoraro","/fashion-week-1/tag/Roberta+Pecoraro","0","22","0","0","","P3","not_in_inventory","https://www.dave-blake.com/fashion-week-1/tag/Roberta+Pecoraro","recover_or_map_redirect"
"https://dave-blake.com/gosee/belle-studio","/gosee/belle-studio","0","3","0","0","","P3","not_in_inventory","https://www.dave-blake.com/gosee/belle-studio","recover_or_map_redirect"
"https://dave-blake.com/hello/jewels-ii","/hello/jewels-ii","0","1","0","0","","P3","not_in_inventory","https://www.dave-blake.com/hello/jewels-ii","recover_or_map_redirect"
"https://dave-blake.com/industry","/industry","0","3","0","0","","P3","not_in_inventory","https://www.dave-blake.com/industry","recover_or_map_redirect"
"https://dave-blake.com/lostandfound/scouted","/lostandfound/scouted","0","12","0","0","","P3","not_in_inventory","https://www.dave-blake.com/lostandfound/scouted","recover_or_map_redirect"
"https://dave-blake.com/model-portfolios-1","/model-portfolios-1","0","46","0","0","","P3","not_in_inventory","https://www.dave-blake.com/model-portfolios-1","recover_or_map_redirect"
"https://dave-blake.com/now-in/sydney","/now-in/sydney","0","11","0","0","","P3","not_in_inventory","https://www.dave-blake.com/now-in/sydney","recover_or_map_redirect"
"https://dave-blake.com/photographer-in","/photographer-in","0","4","0","0","","P3","not_in_inventory","https://www.dave-blake.com/photographer-in","recover_or_map_redirect"
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-april-2020","/photographer-in/byron-bay-for-model-portfolio-april-2020","0","2","0","0","","P3","not_in_inventory","https://www.dave-blake.com/photographer-in/byron-bay-for-model-portfolio-april-2020","recover_or_map_redirect"
"https://dave-blake.com/private-portraits","/private-portraits","0","100","0","0","","P3","not_in_inventory","https://www.dave-blake.com/private-portraits","recover_or_map_redirect"
"https://dave-blake.com/stories","/stories","0","19","0","0","","P3","not_in_inventory","https://www.dave-blake.com/stories","recover_or_map_redirect"
