"page","query","clicks","impressions","ctr","position"
"https://dave-blake.com/model/2017/9/27/julia-newbery-ma2l4","julia newbery",0,11,0,3.0909090909090908
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh age",0,33,0,2.0606060606060606
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh naked",0,11,0,9.0909090909090917
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh nudes",0,4,0,7
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh playboy",0,5,0,4.2
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh series mag",0,2,0,10
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh sexy",0,1,0,10
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh tits",0,2,0,8
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanagh topless",0,4,0,6.75
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanaugh",0,5,0,50
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavanaugh nude",0,8,0,4.625
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia cavangh",0,11,0,2.3636363636363633
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia model",0,25,0,1.4
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia_cavanagh",0,19,0,2.7894736842105265
"https://dave-blake.com/model/2017/9/29/julia-cavanagh","julia_cavanagh nude",0,6,0,4.8333333333333339
"https://dave-blake.com/model/2017/9/5/beth-hurrell","beth hurrell",0,13,0,7.4615384615384617
"https://dave-blake.com/model/category/Model+Portfolio","julia cavanagh",0,5,0,1
"https://dave-blake.com/model/tag/Brisbane","brisbane fashion photographer",0,2,0,127
"https://dave-blake.com/model/tag/Que+Models","que models",0,20,0,59.4
"https://dave-blake.com/model/tag/Que+Models","quemodels",0,1,0,30
"https://dave-blake.com/model/tag/Scoop+Management","scoop management",0,4,0,95.5
"https://dave-blake.com/model/tag/Scoop+Management","scoop model management",0,3,0,71.666666666666671
"https://dave-blake.com/model/tag/Scoop+Management","scoop models sydney",0,1,0,42
"https://dave-blake.com/model/tag/Sydney","julia cavanagh",0,10,0,1.2
"https://dave-blake.com/model/tag/Sydney","julia newbery",0,5,0,2.6
"https://dave-blake.com/packages/model-portfolio-photographer","how much does a modelling portfolio cost",0,1,0,88
"https://dave-blake.com/packages/model-portfolio-photographer","model photoshoot price",0,6,0,71.833333333333329
"https://dave-blake.com/packages/model-portfolio-photographer","model portfolio photographer",0,6,0,97.333333333333329
"https://dave-blake.com/packages/model-portfolio-photographer","model portfolio photographers",0,3,0,99
"https://dave-blake.com/packages/model-portfolio-photographer","model portfolio photography nyc",0,23,0,47.130434782608695
"https://dave-blake.com/packages/model-portfolio-photographer","model portfolio photography prices",0,5,0,80.4
"https://dave-blake.com/packages/model-portfolio-photographer","model portfolio prices",0,1,0,90
"https://dave-blake.com/packages/model-portfolio-photographer","model test shoot rates",0,1,0,60
"https://dave-blake.com/packages/model-portfolio-photographer","modeling portfolio cost",0,4,0,88
"https://dave-blake.com/packages/model-portfolio-photographer","modeling portfolio photographers nyc",0,7,0,75.285714285714292
"https://dave-blake.com/packages/model-portfolio-photographer","modeling portfolio prices",0,1,0,69
"https://dave-blake.com/packages/model-portfolio-photographer","modelling portfolio cost",0,4,0,75.75
"https://dave-blake.com/packages/model-portfolio-photographer","modelling portfolio packages",0,42,0,96.4047619047619
"https://dave-blake.com/packages/model-portfolio-photographer","photoshoot portfolio package",0,100,0,58.41
"https://dave-blake.com/packages/model-portfolio-photographer","portfolio packages",0,1,0,15
"https://dave-blake.com/packages/model-portfolio-photographer","portfolio photoshoot price",0,1,0,60
"https://dave-blake.com/packages/model-portfolio-photographer","portfolio shoot price",0,1,0,73
"https://dave-blake.com/photographer","brisbane fashion photographer",0,1,0,123
"https://dave-blake.com/photographer","dave blake",0,1,0,48
"https://dave-blake.com/photographer","fashion photographer gold coast",0,107,0,46.644859813084111
"https://dave-blake.com/photographer","fashion photography gold coast",0,117,0,38.606837606837608
"https://dave-blake.com/photographer","fitness photographer sydney",0,3,0,98
"https://dave-blake.com/photographer","glamour fashion photographer gold coast",0,20,0,90.1
"https://dave-blake.com/photographer","model portfolio gold coast",0,8,0,32.375
"https://dave-blake.com/photographer","swimwear photographer",0,7,0,20.285714285714285
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","2020 photography models",0,1,0,66
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","byron bay models",0,3,0,29
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","byron bay photographer",0,48,0,71.479166666666671
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","byron bay photographers",0,54,0,73.740740740740748
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","byron bay photography",0,28,0,68.214285714285708
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","byron bay photoshoot locations",0,10,0,81.3
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","isabelle van der tuin",0,2,0,54.5
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","model portfolio northen nsw",0,9,0,6.1111111111111107
