asset_ref	kind	host	local_candidate	exists
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800620152-5G35S7JQJD1YPTZC7GJC/DaveBlake_BB-TestShoot-80sShorts-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800620152-5G35S7JQJD1YPTZC7GJC/DaveBlake_BB-TestShoot-80sShorts-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800667481-OCVWRTRSTFDF9SIQBXL1/DaveBlake_BeautyShoot-LongLensTribute-001%EF%B9%96format=1500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800667481-OCVWRTRSTFDF9SIQBXL1/DaveBlake_BeautyShoot-LongLensTribute-001%EF%B9%96format=1500w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800667481-OCVWRTRSTFDF9SIQBXL1/DaveBlake_BeautyShoot-LongLensTribute-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800667481-OCVWRTRSTFDF9SIQBXL1/DaveBlake_BeautyShoot-LongLensTribute-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800746061-WOA4AGUF3MFCQVN3UBX5/DaveBlake_DenimShoot-JaseMotorcycle-001%EF%B9%96format=1500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800746061-WOA4AGUF3MFCQVN3UBX5/DaveBlake_DenimShoot-JaseMotorcycle-001%EF%B9%96format=1500w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800746061-WOA4AGUF3MFCQVN3UBX5/DaveBlake_DenimShoot-JaseMotorcycle-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800746061-WOA4AGUF3MFCQVN3UBX5/DaveBlake_DenimShoot-JaseMotorcycle-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800784230-5SKHSED1F9H4XNWPMPDP/DaveBlake_FieldShoot-KateHorse-001%EF%B9%96format=1500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800784230-5SKHSED1F9H4XNWPMPDP/DaveBlake_FieldShoot-KateHorse-001%EF%B9%96format=1500w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800784230-5SKHSED1F9H4XNWPMPDP/DaveBlake_FieldShoot-KateHorse-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800784230-5SKHSED1F9H4XNWPMPDP/DaveBlake_FieldShoot-KateHorse-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800855501-5H733OVBLCRWUIDAC4MM/DaveBlake_GC-TestShoot-MichelleB-001%EF%B9%96format=2500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800855501-5H733OVBLCRWUIDAC4MM/DaveBlake_GC-TestShoot-MichelleB-001%EF%B9%96format=2500w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800855501-5H733OVBLCRWUIDAC4MM/DaveBlake_GC-TestShoot-MichelleB-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800855501-5H733OVBLCRWUIDAC4MM/DaveBlake_GC-TestShoot-MichelleB-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800876558-EVOHXGVWGJD6XG4TSPM0/DaveBlake_GrittyPrettyShoot-BackDetail-001%EF%B9%96format=1500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800876558-EVOHXGVWGJD6XG4TSPM0/DaveBlake_GrittyPrettyShoot-BackDetail-001%EF%B9%96format=1500w.jpg	0
